기준일자,회사명,회사아이디,노선번호,노선아이디,순번,정류소명,정류소번호,아이에스씨 번호,정류소구간거리,정류소간누적거리,주요경유지여부,상_하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,90,삼산군립어린이집,90172,2806944,251,48589,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,91,매음1리마을회관,90174,2807134,317,48906,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,92,어류정입구,90176,2807135,,48906,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,93,매음3리마을회관(민머루),90321,2806957,1729,50635,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,94,민머루해수욕장,90336,2807608,2979,53614,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,95,어류정항,90400,2808451,1695,55309,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,96,매음3리마을회관(민머루),90322,2807164,1194,56503,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,97,리안월드입구,90178,2806946,2175,58678,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,98,해명초등학교앞,90180,2807137,223,58901,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,99,인천경로당앞,90227,2806947,138,59039,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,100,인내마을,90182,2806948,424,59463,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,101,나무깨,90183,2806949,1341,60804,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,102,납섬입구,90185,2807147,625,61429,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,103,전득이고개입구,90187,2807148,855,62284,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,104,농막골,90189,2807149,257,62541,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,105,석포리마을회관,90191,2806951,308,62849,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,106,구능재,90193,2807138,344,63193,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,107,석포항,90203,2806973,983,64176,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,108,공개마을,90195,2807139,827,65003,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,109,석모대교전망대,90249,2807409,430,65433,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,110,석모대교(석포리방향),90139,2807123,488,65921,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,111,석모대교(황청리방향),90197,2807141,1772,67693,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,112,황청리종점,90207,2807155,369,68062,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,113,국촌,43251,2804229,323,68385,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,114,양진말입구,90056,2807153,292,68677,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,115,중촌,43252,2804227,314,68991,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,116,수촌,43111,2804225,332,69323,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,117,구하2리마을회관,43254,2804223,460,69783,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,118,구하2리마을회관,43256,2806333,237,70020,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,119,구하1리입구,43562,2804220,922,70942,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,120,봉성(오상2리),43377,2804217,762,71704,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,121,양구(오상1리),43563,2804215,400,72104,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,122,오상입구,43119,2804342,659,72763,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,123,고려저수지입구,43249,2803719,650,73413,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,124,내가초등학교,43554,2803711,225,73638,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,125,내가면사무소(사무소),43907,2806217,118,73756,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,126,내가시장,43392,2803708,362,74118,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,127,내가시장,43484,2803709,,74118,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,128,내가면사무소(맞은편),43906,2806218,424,74542,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,129,내가초등학교,43368,2803710,136,74678,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,130,고려저수지입구,43486,2803712,200,74878,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,131,오상입구,43565,2803713,681,75559,N,하행
2024-12-31,군내버스(강화),169011,39A(강화),169000012,132,고상골입구,43266,2804231,906,76465,N,하행
